id_1,id_2,audio_filename_1,audio_filename_2,sentence,answer,span1,span2,avg_pitch_1,avg_pitch_2,difference_percentage,answer_pitch
591695,66886,train/371585.flac,train/242549.flac,The sound of a flute in a video game soundtrack typically has a [MASK] pitch than a retro drum loop.,higher,sound of a flute in a video game soundtrack,retro drum loop,2244.1152,738.262,0.6710231275114575,higher
128532,507026,train/96962.flac,train/343030.flac,The sound of a button on an electronic TB-303 clone typically has a [MASK] pitch than ambient spacey music.,higher,sound of a button on an electronic TB-303 clone,ambient spacey music,1919.1946,538.28326,0.7195264826193238,higher
11875,304818,train/399038.flac,train/143789.flac,The sound of a gourd rattle typically has a [MASK] pitch than the sound of a Roland Jupiter 4 synthesizer playing F6.,lower,sound of a gourd rattle,sound of a Roland Jupiter 4 synthesizer playing F6,1508.118,1909.6045,0.2662169007995396,lower
53658,85269,train/260394.flac,train/253481.flac,The sound of a processed rhythm typically has a [MASK] pitch than a harsh industrial beat.,higher,sound of a processed rhythm,harsh industrial beat,1883.6312,160.35266,0.914870458718246,higher
333088,581310,train/417636.flac,train/127360.flac,The sound of fusion-funk typically has a [MASK] pitch than the sound of double-time percussion.,lower,fusion-funk,double-time percussion,162.19914,1094.6155,5.748590035680832,lower
351913,263860,train/374107.flac,train/316844.flac,The sound of a synthetic bell typically has a [MASK] pitch than a glam metal distortion.,higher,sound of a synthetic bell,glam metal distortion,1723.0156,400.00586,0.7678454797507347,higher
455017,156871,train/70761.flac,train/167872.flac,The sound of 8-bit music typically has a [MASK] pitch than a chillout house melody.,higher,8-bit music,chillout house melody,1513.7506,1141.6257,0.2458297291508918,higher
61562,370124,train/334024.flac,train/224274.flac,The sound of a Sabian AAX hi-hat typically has a [MASK] pitch than the synthesized sound of a modular synth.,higher,sound of a Sabian AAX hi-hat,synthesized sound of a modular synth,1683.5311,662.6281,0.6064057860291384,higher
508039,215159,train/112708.flac,train/66346.flac,The sound of a sidestick on a drum kit typically has a [MASK] pitch than the robotic sound coming from a saxophone.,lower,sound of a sidestick on a drum kit,robotic sound coming from a saxophone,703.97296,1343.601,0.9085974552204394,lower
433188,564933,train/148864.flac,train/353955.flac,The sound of a Deckard's Dream synthesizer typically has a [MASK] pitch than an atmospheric background mix.,higher,sound of a Deckard's Dream synthesizer,atmospheric background mix,1168.0255,371.44742,0.6819868915533094,higher
3993,427758,train/243721.flac,train/243233.flac,The sound of a vocal noise typically has a [MASK] pitch than a game loop for adventure music.,higher,sound of a vocal noise,game loop for adventure music,2073.806,788.7664,0.6196527544042211,higher
478273,528576,train/23024.flac,train/32737.flac,An 8-bit explosion sound typically has a [MASK] pitch than an ethereal angelic alien choir.,higher,8-bit explosion sound,ethereal angelic alien choir,2076.264,1295.8671,0.3758659303441181,higher
195516,97639,train/266730.flac,train/309421.flac,The sound of a vocoder typically has a [MASK] pitch than a palm-muted D# power chord on an electric guitar.,higher,sound of a vocoder,palm-muted D# power chord on an electric guitar,1238.4283,986.2888,0.2035963648440527,higher
42837,132020,train/155620.flac,train/411603.flac,The sound of a toy piano typically has a [MASK] pitch than a vocal warm-up.,higher,sound of a toy piano,vocal warm-up,1604.3671,1593.2301,0.0069416781234169,higher
517936,106220,train/401381.flac,train/380197.flac,The sound of a kick drum typically has a [MASK] pitch than a choir singing.,lower,sound of a kick drum,choir singing,1927.1835,1970.213,0.0223276610660063,lower
61961,66560,train/108190.flac,train/204809.flac,An orchestra's sampled sound typically has a [MASK] pitch than a beat with kaoos.,higher,orchestra's sampled sound,beat with kaoos,2326.8542,1205.2584,0.4820223802591499,higher
500692,161505,train/36097.flac,train/187623.flac,The sound of a bass hit typically has a [MASK] pitch than a C bass played on a Korg MS 20 synthesizer.,lower,bass hit,C bass played on a Korg MS 20 synthesizer,334.53238,1442.9115,3.3132192465195747,lower
594114,179642,train/365694.flac,train/203848.flac,The sound of a Zumba shaker typically has a [MASK] pitch than the sound of genetically modified sound objects.,higher,Zumba shaker,genetically modified sound objects,1273.9264,522.5766,0.5897905875881055,higher
571191,117675,train/139011.flac,train/54128.flac,The sound of a superwave typically has a [MASK] pitch than an open low D string on a nylon strung guitar.,higher,sound of a superwave,open low D string on a nylon strung guitar,1742.5447,858.7078,0.5072104606556147,higher
567188,185374,train/88901.flac,train/149914.flac,The sound of a detuned electric guitar typically has a [MASK] pitch than the sound of a busker's horn.,lower,sound of a detuned electric guitar,sound of a busker's horn,1230.0138,1473.6012,0.1980363147145179,lower
606639,336961,train/205686.flac,train/438681.flac,The sound of a drum rim typically has a [MASK] pitch than a drum fall.,higher,drum rim,drum fall,1535.3146,1015.5273,0.3385542611266772,higher
576690,518703,train/26962.flac,train/124309.flac,The sound of a ride cymbal and snare drum typically has a [MASK] pitch than the sound of a Tibetan singing bowl.,lower,sound of a ride cymbal and snare drum,Tibetan singing bowl,630.7239,1793.4615,1.8434969722885084,lower
54036,95111,train/268058.flac,train/183136.flac,The sound of a big drum orchestra has a [MASK] pitch than the sound of a Chinese or Japanese lap harp.,lower,sound of a big drum orchestra,Chinese or Japanese lap harp,689.58545,1386.8414,1.0111233495428302,lower
282613,547230,train/246703.flac,train/456840.flac,The sound of a synthesizer typically has a [MASK] pitch than a symphonic score.,higher,sound of a synthesizer,symphonic score,1824.6835,1021.83374,0.4399939825180641,higher
474878,173147,train/336157.flac,train/236601.flac,The sound of hi-hats in techno music typically has a [MASK] pitch than an electric jingle.,higher,sound of hi-hats in techno music,electric jingle,2139.38,218.02321,0.8980904701362077,higher
6361,575031,train/197269.flac,train/137102.flac,The sound of a Fretless LeadSynth typically has a [MASK] pitch than a FX Groove Loop.,higher,Fretless LeadSynth,FX Groove Loop,279.92917,172.83916,0.3825610957228931,higher
319907,66219,train/296577.flac,train/420622.flac,The sound of a hardcore techno electro intro/loop synth typically has a [MASK] pitch than the roll of a rubber nut shaker.,higher,sound of a hardcore techno electro intro/loop synth,roll of a rubber nut shaker,541.93726,204.05823,0.6234652144050772,higher
7259,174451,train/142878.flac,train/322635.flac,The sound of granulated synths has a [MASK] pitch than an old school hip hop drum set.,higher,sound of granulated synths,old school hip hop drum set,2301.3237,2013.3551,0.1251317231035338,higher
104159,411593,train/195374.flac,train/181564.flac,An electronic remix typically has a [MASK] pitch than a mysterious ambient pad loop.,higher,electronic remix,mysterious ambient pad loop,2410.1619,901.03674,0.6261509486146968,higher
554552,319898,train/98564.flac,train/382193.flac,"The sound of a distant, metal-like bass sound typically has a [MASK] pitch than the sound of hickory drumsticks.",lower,distant metal-like bass sound,hickory drumsticks,999.5711,2184.728,1.1856654319037434,lower
34028,267625,train/309829.flac,train/24353.flac,The sound of a high-resonance loop typically has a [MASK] pitch than a synthesizer sound.,lower,high-resonance loop,synthesizer sound,623.5668,916.80853,0.4702651424033481,lower
563251,393404,train/394499.flac,train/348496.flac,The sound of a Ticker Loop has a [MASK] pitch than a haunting Paulstretch of 80's loop.,higher,sound of a Ticker Loop,haunting Paulstretch of 80's loop,494.46628,351.96286,0.28819643677219,higher
612043,628643,train/313814.flac,train/268213.flac,A dog's growl typically has a [MASK] pitch than the chirping of a flock of birds.,lower,dog's growl,flock of birds,469.88254,1045.2394,1.224469545090992,lower
208059,412718,train/346315.flac,train/66976.flac,The sound of Otomata typically has a [MASK] pitch than a spoken-word interview.,higher,sound of Otomata,spoken-word interview,911.11646,875.5185,0.0390707023337059,higher
22670,570666,train/341018.flac,train/193641.flac,The sound of a simple arp tone typically has a [MASK] pitch than a conch blow.,higher,sound of a simple arp tone,conch blow,2053.2805,1196.9752,0.4170425326690629,higher
96040,529063,train/142679.flac,train/429241.flac,The sound of a celeste typically has a [MASK] pitch than creepy bells.,higher,sound of a celeste,creepy bells,586.5571,238.51273,0.5933682671303441,higher
303823,442329,train/420952.flac,train/120845.flac,The sound of a Roland Jupiter 4 synthesizer typically has a [MASK] pitch than a fast shot of pink noise.,higher,sound of a Roland Jupiter 4 synthesizer,fast shot of pink noise,1349.5569,726.05695,0.462003454615363,higher
411649,197144,train/79907.flac,train/167047.flac,The sound of a camel driver song has a [MASK] pitch than a weird beat.,lower,sound of a camel driver song,weird beat,1564.0399,1658.3276,0.0602847152428784,lower
48795,126097,train/32011.flac,train/284077.flac,The sound of a buddhist ceremonial bell typically has a [MASK] pitch than the sound of a tambourine.,lower,buddhist ceremonial bell,tambourine,1063.0842,1617.0972,0.5211374602312779,lower
234301,201770,train/376946.flac,train/287176.flac,The sound of a synth melody typically has a [MASK] pitch than a dubstep sound.,higher,sound of a synth melody,dubstep sound,1491.0632,1349.7428,0.0947782763332902,higher
375703,267404,train/283488.flac,train/14610.flac,The sound of a maraca typically has a [MASK] pitch than an ambient downfilter.,higher,sound of a maraca,ambient downfilter,1476.1091,995.43634,0.3256349818587257,higher
511070,81906,train/459582.flac,train/127734.flac,The sound of a cinematic action percussion trailer typically has a [MASK] pitch than the sound of a big drum.,higher,sound of a cinematic action percussion trailer,sound of a big drum,1891.4645,1017.57556,0.4620170983912201,higher
251295,444886,train/305118.flac,train/194013.flac,The sound of a dance loop typically has a [MASK] pitch than a sad guitar song.,higher,sound of a dance loop,sad guitar song,1671.2378,212.92593,0.8725938762275481,higher
627763,409861,train/167755.flac,train/450818.flac,The sound of guitar amp crackling has a [MASK] pitch than a high gain distortion riff.,lower,sound of guitar amp crackling,high gain distortion riff,834.9022,1171.2764,0.4028905421497272,lower
90354,131381,train/120704.flac,train/396904.flac,The sound of a synthetic church choir has a [MASK] pitch than a slow and dirty beat.,higher,sound of a synthetic church choir,slow and dirty beat,699.33386,314.09253,0.5508689798031515,higher
85797,105181,train/131642.flac,train/166459.flac,The sound of a tubular bell has a [MASK] pitch than a distorted electronic sound.,lower,sound of a tubular bell,distorted electronic sound,1216.8912,2130.842,0.7510538329145613,lower
266679,221634,train/72189.flac,train/414787.flac,The sound of a fast-paced video game track typically has a [MASK] pitch than the sound of a shamanic frame drum.,higher,sound of a fast-paced video game track,shamanic frame drum,1383.4161,567.89984,0.5894945562654649,higher
365258,473629,train/86245.flac,train/203089.flac,The sound of an Asian flute typically has a [MASK] pitch than a low D note played on a melodica.,higher,sound of an Asian flute,low D note played on a melodica,1984.303,1023.0764,0.484415232955854,higher
395518,356245,train/367290.flac,train/398249.flac,The sound of a violin typically has a [MASK] pitch than a synthesizer.,higher,sound of a violin,synthesizer,1645.0847,549.2548,0.6661236956370697,higher
493893,545208,train/435149.flac,train/168302.flac,The sound of a synthesizer typically has a [MASK] pitch than a cello and piano.,higher,sound of a synthesizer,cello and piano,1134.3186,1059.8989,0.0656074051858094,higher
611321,564604,train/374682.flac,train/257357.flac,The sound of a trumpet typically has a [MASK] pitch than the scrapes of a guitar.,higher,sound of a trumpet,scrapes of a guitar,2174.5908,1214.0831,0.4416958353727974,higher
167670,496731,train/74274.flac,train/158861.flac,The sound of a glitch on a Casio SA-5 typically has a [MASK] pitch than a creepy guitar chord.,higher,sound of a glitch on a Casio SA-5,creepy guitar chord,1264.9772,726.7234,0.4255047442752328,higher
488126,154328,train/103350.flac,train/305.flac,The sound of a bassoon typically has a [MASK] pitch than tribal music trailer.,lower,sound of a bassoon,tribal music trailer,1697.3231,2072.0735,0.2207890766348492,lower
